status,card_present_flag,txn_description,first_name,balance,gender,age,merchant_state,amount,customer_id,longitude,latitude,month,day,day_name,month_name
authorized,0.0,SALES-POS,Robert,5944.75,M,26,NSW,7.54,CUS-880898248,144.89,-37.69,8,8,Wednesday,August
authorized,1.0,SALES-POS,Timothy,2468.94,M,20,VIC,18.56,CUS-2484453271,145.23,-37.86,8,8,Wednesday,August
authorized,1.0,SALES-POS,Timothy,2453.8,M,20,VIC,15.14,CUS-2484453271,145.23,-37.86,8,8,Wednesday,August
authorized,1.0,POS,Emily,29111.99,F,43,VIC,2.93,CUS-3255104878,145.35,-38.03,8,8,Wednesday,August
authorized,1.0,SALES-POS,Abigail,1895.24,F,40,NSW,18.68,CUS-2505971401,138.58,-34.96,8,8,Wednesday,August
authorized,0.0,SALES-POS,Barry,3.1,M,38,NSW,8.13,CUS-1604596597,138.67,-34.86,8,8,Wednesday,August
posted,,INTER BANK,Christine,4169.53,F,39,,25.0,CUS-2376382098,151.04,-33.8,8,8,Wednesday,August
posted,,PAYMENT,Ryan,1200.1,M,31,,36.0,CUS-3129499595,150.92,-33.77,8,8,Wednesday,August
posted,,PAYMENT,Sandra,3591.95,F,34,,134.0,CUS-4142663097,130.9,-12.37,8,8,Wednesday,August
authorized,0.0,SALES-POS,Amy,917.04,F,43,VIC,18.91,CUS-2599279756,142.77,-37.06,8,8,Wednesday,August
authorized,1.0,POS,Jeffrey,1504.88,M,24,VIC,52.73,CUS-1433879684,145.0,-37.83,8,8,Wednesday,August
authorized,1.0,SALES-POS,Kristin,83.7,F,43,VIC,18.74,CUS-4123612273,144.95,-37.76,8,8,Wednesday,August
authorized,1.0,SALES-POS,Renee,18585.42,F,38,VIC,11.19,CUS-2206365095,144.89,-37.81,8,8,Wednesday,August
authorized,0.0,POS,Jessica,15915.31,F,34,NSW,68.56,CUS-1196156254,138.52,-35.01,8,8,Wednesday,August
authorized,1.0,SALES-POS,Richard,17017.72,M,24,QLD,11.33,CUS-51506836,152.99,-27.49,8,8,Wednesday,August
authorized,1.0,SALES-POS,Virginia,1857.01,F,20,NSW,11.57,CUS-127297539,115.79,-31.79,8,8,Wednesday,August
authorized,1.0,POS,Michael,994.98,M,38,NSW,7.4,CUS-2142601169,151.23,-33.94,8,8,Wednesday,August
authorized,1.0,SALES-POS,Amy,891.16,F,43,VIC,25.88,CUS-2599279756,142.77,-37.06,8,8,Wednesday,August
authorized,0.0,POS,Ronald,1767.42,M,25,QLD,9.51,CUS-2178051368,145.73,-17.03,8,8,Wednesday,August
authorized,0.0,POS,James,8990.46,M,28,WA,37.2,CUS-4023861240,147.63,-22.84,8,8,Wednesday,August
authorized,1.0,SALES-POS,Darren,9592.93,M,20,ACT,5.76,CUS-2110742437,138.56,-35.27,8,8,Wednesday,August
authorized,0.0,POS,Richard,1091.43,M,37,NSW,83.13,CUS-3201519139,149.19,-21.15,8,8,Wednesday,August
authorized,1.0,POS,Richard,17012.5,M,24,QLD,5.22,CUS-51506836,152.99,-27.49,8,8,Wednesday,August
posted,,PAYMENT,Rhonda,1729.39,F,40,,32.0,CUS-1614226872,153.1,-27.66,8,8,Wednesday,August
posted,,INTER BANK,Susan,1181.92,F,20,,39.0,CUS-164374203,150.68,-33.79,8,8,Wednesday,August
posted,,PAYMENT,Richard,2256.96,M,22,,34.0,CUS-2283904812,145.03,-37.88,8,8,Wednesday,August
posted,,PAYMENT,Luis,1345.71,M,27,,29.0,CUS-3180318393,144.71,-37.58,8,8,Wednesday,August
posted,,PAYMENT,Joseph,3091.59,M,21,,30.0,CUS-537508723,147.08,-37.97,8,8,Wednesday,August
authorized,1.0,POS,Antonio,378.68,M,26,WA,17.79,CUS-1646621553,115.78,-31.9,8,8,Wednesday,August
authorized,1.0,SALES-POS,Michael,977.88,M,38,NSW,17.1,CUS-2142601169,151.23,-33.94,8,8,Wednesday,August
authorized,1.0,SALES-POS,Michael,953.14,M,38,NSW,24.74,CUS-2142601169,151.23,-33.94,8,8,Wednesday,August
posted,,PAYMENT,Sandra,3203.95,F,34,,388.0,CUS-4142663097,130.9,-12.37,8,8,Wednesday,August
authorized,1.0,POS,Joseph,3073.42,M,21,VIC,18.17,CUS-537508723,147.08,-37.97,8,8,Wednesday,August
authorized,1.0,POS,David,13128.15,M,42,NSW,45.5,CUS-3395687666,149.03,-35.25,8,8,Wednesday,August
authorized,1.0,POS,Derek,1602.43,M,20,VIC,25.75,CUS-3325710106,145.04,-37.92,8,8,Wednesday,August
authorized,1.0,POS,Timothy,2447.18,M,20,VIC,6.62,CUS-2484453271,145.23,-37.86,8,8,Wednesday,August
authorized,1.0,POS,Stephanie,973.25,F,53,QLD,38.62,CUS-1005756958,153.03,-27.51,8,8,Wednesday,August
authorized,1.0,POS,Timothy,2426.93,M,20,VIC,20.25,CUS-2484453271,145.23,-37.86,8,8,Wednesday,August
authorized,0.0,POS,Tonya,2572.58,F,27,WA,24.24,CUS-3026014945,116.06,-32.0,8,8,Wednesday,August
authorized,1.0,POS,Ronald,1742.73,M,25,TAS,24.69,CUS-2178051368,145.73,-17.03,8,8,Wednesday,August
authorized,1.0,SALES-POS,Amy,866.53,F,43,VIC,24.63,CUS-2599279756,142.77,-37.06,8,8,Wednesday,August
posted,,PAYMENT,Daniel,1907.81,M,22,,106.0,CUS-1617121891,255.0,-573.0,8,8,Wednesday,August
posted,,PAYMENT,Karen,3806.05,F,26,,46.0,CUS-2630892467,149.03,-34.97,8,8,Wednesday,August
posted,,INTER BANK,Tonya,2515.58,F,27,,57.0,CUS-3026014945,116.06,-32.0,8,8,Wednesday,August
posted,,PAYMENT,Kimberly,1355.02,F,24,,75.0,CUS-3378712515,145.45,-37.74,8,8,Wednesday,August
authorized,1.0,SALES-POS,Christopher,5583.57,M,35,NSW,84.21,CUS-1896554896,151.68,-32.98,8,8,Wednesday,August
authorized,1.0,SALES-POS,Tiffany,1072.46,F,25,WA,19.55,CUS-1669695324,115.74,-31.72,8,8,Wednesday,August
posted,,INTER BANK,Ronald,1716.73,M,25,,26.0,CUS-2178051368,145.73,-17.03,8,8,Wednesday,August
authorized,1.0,SALES-POS,Virginia,1852.91,F,20,NSW,4.1,CUS-127297539,115.79,-31.79,8,8,Wednesday,August
authorized,1.0,POS,Joseph,3066.16,M,21,NSW,7.26,CUS-537508723,147.08,-37.97,8,8,Wednesday,August
authorized,1.0,POS,Joseph,3042.44,M,21,VIC,23.72,CUS-537508723,147.08,-37.97,8,8,Wednesday,August
posted,,PAYMENT,Kenneth,4308.89,M,29,,56.0,CUS-261674136,121.48,-30.75,8,8,Wednesday,August
authorized,1.0,SALES-POS,Eric,3654.59,M,22,NSW,20.65,CUS-326006476,151.18,-33.8,8,8,Wednesday,August
authorized,1.0,SALES-POS,Virginia,1839.04,F,20,WA,13.87,CUS-127297539,115.79,-31.79,8,8,Wednesday,August
authorized,0.0,POS,Billy,3376.37,M,52,NSW,51.95,CUS-134833760,116.02,-31.87,8,8,Wednesday,August
authorized,0.0,SALES-POS,Robert,5930.29,M,26,VIC,14.46,CUS-880898248,144.89,-37.69,8,8,Wednesday,August
authorized,1.0,POS,Richard,16993.23,M,24,QLD,19.27,CUS-51506836,152.99,-27.49,8,8,Wednesday,August
authorized,0.0,POS,Sandra,3150.43,F,34,NT,53.52,CUS-4142663097,130.9,-12.37,8,8,Wednesday,August
posted,,PAYMENT,Debra,756.7,F,18,,36.0,CUS-1842679196,138.61,-34.89,8,8,Wednesday,August
posted,,PAYMENT,Ryan,29771.33,M,38,,35.0,CUS-3249305314,151.27,-33.9,8,8,Wednesday,August
authorized,1.0,POS,Isaiah,7195.3,M,23,NSW,22.38,CUS-1462656821,151.27,-33.76,8,8,Wednesday,August
authorized,1.0,SALES-POS,Jeffrey,1476.9,M,24,VIC,27.98,CUS-1433879684,145.0,-37.83,8,8,Wednesday,August
authorized,0.0,SALES-POS,Ashley,4819.56,F,25,QLD,35.87,CUS-1220154422,150.5,-23.4,8,8,Wednesday,August
authorized,1.0,POS,Eric,3636.94,M,22,NSW,17.65,CUS-326006476,151.18,-33.8,8,8,Wednesday,August
authorized,1.0,POS,Paul,818.21,M,25,NSW,27.18,CUS-3989008654,115.79,-31.94,8,8,Wednesday,August
authorized,1.0,SALES-POS,Michelle,4869.26,F,19,NSW,22.44,CUS-883482547,150.82,-34.01,8,8,Wednesday,August
authorized,1.0,POS,Michael,942.02,M,38,NSW,11.12,CUS-2142601169,151.23,-33.94,8,8,Wednesday,August
authorized,1.0,POS,Michael,922.17,M,38,NSW,19.85,CUS-2142601169,151.23,-33.94,8,8,Wednesday,August
authorized,1.0,POS,Fernando,4051.95,M,19,VIC,41.97,CUS-2317998716,146.94,-36.04,8,8,Wednesday,August
authorized,1.0,SALES-POS,Tonya,2503.71,F,27,WA,11.87,CUS-3026014945,116.06,-32.0,8,8,Wednesday,August
posted,,PAYMENT,Lucas,5740.11,M,21,,55.0,CUS-1117979751,115.81,-31.82,8,8,Wednesday,August
posted,,PAYMENT,Susan,1146.92,F,20,,35.0,CUS-164374203,150.68,-33.79,8,8,Wednesday,August
authorized,1.0,POS,Diana,1336.08,F,26,QLD,7.57,CUS-2487424745,153.41,-27.95,8,8,Wednesday,August
authorized,1.0,POS,Richard,1046.84,M,37,ACT,44.59,CUS-3201519139,149.19,-21.15,8,8,Wednesday,August
authorized,1.0,SALES-POS,Michael,2414.32,M,44,NSW,15.76,CUS-1233833708,145.18,-37.9,8,8,Wednesday,August
posted,,PAYMENT,Daniel,1874.81,M,22,,33.0,CUS-1617121891,255.0,-573.0,8,8,Wednesday,August
posted,,PAYMENT,Karen,3756.05,F,26,,50.0,CUS-2630892467,149.03,-34.97,8,8,Wednesday,August
posted,,PAYMENT,Craig,29284.39,M,28,,158.0,CUS-2663907001,151.12,-33.89,8,8,Wednesday,August
authorized,0.0,POS,Kaitlyn,2387.78,F,21,WA,19.93,CUS-809013380,114.62,-28.8,8,8,Wednesday,August
authorized,1.0,SALES-POS,Michael,908.81,M,38,QLD,13.36,CUS-2142601169,151.23,-33.94,8,8,Wednesday,August
authorized,1.0,POS,Abigail,1850.22,F,40,WA,45.02,CUS-2505971401,138.58,-34.96,8,8,Wednesday,August
authorized,1.0,SALES-POS,Michelle,4799.62,F,19,NSW,69.64,CUS-883482547,150.82,-34.01,8,8,Wednesday,August
authorized,1.0,SALES-POS,Michelle,4540.66,F,19,NSW,258.96,CUS-883482547,150.82,-34.01,8,8,Wednesday,August
posted,,PAYMENT,Linda,675.97,F,24,,46.0,CUS-423725039,116.0,-31.88,8,8,Wednesday,August
authorized,1.0,SALES-POS,Debra,741.96,F,18,SA,14.74,CUS-1842679196,138.61,-34.89,8,8,Wednesday,August
authorized,1.0,SALES-POS,Tonya,2482.97,F,27,WA,20.74,CUS-3026014945,116.06,-32.0,8,8,Wednesday,August
authorized,1.0,SALES-POS,Michael,890.02,M,38,NSW,18.79,CUS-2142601169,151.23,-33.94,8,8,Wednesday,August
posted,,PAYMENT,Matthew,6500.79,M,39,,48.0,CUS-1790886359,145.17,-37.84,8,8,Wednesday,August
authorized,1.0,POS,Darren,9574.89,M,20,ACT,18.04,CUS-2110742437,138.56,-35.27,8,8,Wednesday,August
authorized,1.0,SALES-POS,Robert,5917.12,M,26,VIC,13.17,CUS-880898248,144.89,-37.69,8,8,Wednesday,August
authorized,1.0,POS,Rhonda,1684.96,F,40,QLD,44.43,CUS-1614226872,153.1,-27.66,8,8,Wednesday,August
authorized,1.0,POS,Gregory,394.12,M,42,NSW,34.93,CUS-3904958894,150.9,-33.78,8,8,Wednesday,August
posted,,PAYMENT,Fernando,6674.71,M,19,,17.0,CUS-2317998716,146.94,-36.04,8,8,Wednesday,August
posted,,PAYMENT,Marissa,3254.56,F,23,,33.0,CUS-2500783281,145.01,-37.93,8,8,Wednesday,August
posted,,INTER BANK,Tonya,2449.97,F,27,,33.0,CUS-3026014945,116.06,-32.0,8,8,Wednesday,August
posted,,PHONE BANK,Eric,34829.92,M,42,,36.0,CUS-3151318058,144.98,-37.84,8,8,Wednesday,August
posted,,PAYMENT,Eric,3563.94,M,22,,73.0,CUS-326006476,151.18,-33.8,8,8,Wednesday,August
authorized,1.0,SALES-POS,Matthew,6479.27,M,39,VIC,21.52,CUS-1790886359,145.17,-37.84,8,8,Wednesday,August
authorized,1.0,SALES-POS,Derek,1595.74,M,20,VIC,6.69,CUS-3325710106,145.04,-37.92,8,8,Wednesday,August
posted,,INTER BANK,Heather,1196.13,F,41,,43.0,CUS-2348881191,144.93,-37.79,8,8,Wednesday,August
posted,,PHONE BANK,Luis,1278.71,M,27,,67.0,CUS-3180318393,144.71,-37.58,8,8,Wednesday,August
authorized,1.0,POS,Abigail,1830.26,F,40,SA,19.96,CUS-2505971401,138.58,-34.96,8,8,Wednesday,August
posted,,PAYMENT,Michelle,4507.66,F,19,,33.0,CUS-883482547,150.82,-34.01,8,8,Wednesday,August
authorized,1.0,POS,Darren,9561.21,M,20,WA,13.68,CUS-2110742437,138.56,-35.27,8,8,Wednesday,August
authorized,1.0,POS,Edward,4286.27,M,19,WA,8.72,CUS-443776336,115.98,-32.07,8,8,Wednesday,August
authorized,1.0,SALES-POS,Kaitlyn,2367.1,F,21,WA,20.68,CUS-809013380,114.62,-28.8,8,8,Wednesday,August
posted,,PAYMENT,Antonio,1448.59,M,26,,29.0,CUS-1646621553,115.78,-31.9,8,8,Wednesday,August
posted,,PAYMENT,Matthew,6447.27,M,39,,32.0,CUS-1790886359,145.17,-37.84,8,8,Wednesday,August
posted,,PAYMENT,Kenneth,4253.74,M,29,,39.0,CUS-261674136,121.48,-30.75,8,8,Wednesday,August
authorized,1.0,SALES-POS,Kenneth,4292.74,M,29,QLD,16.15,CUS-261674136,121.48,-30.75,8,8,Wednesday,August
authorized,1.0,POS,Michael,885.24,M,38,NSW,4.78,CUS-2142601169,151.23,-33.94,8,8,Wednesday,August
authorized,0.0,SALES-POS,Isaiah,7170.15,M,23,NSW,25.15,CUS-1462656821,151.27,-33.76,8,9,Thursday,August
authorized,1.0,POS,Michael,872.57,M,38,NSW,12.67,CUS-2142601169,151.23,-33.94,8,9,Thursday,August
authorized,1.0,POS,Robert,5884.84,M,26,NSW,32.28,CUS-880898248,144.89,-37.69,8,9,Thursday,August
authorized,1.0,SALES-POS,Antonio,1437.0,M,26,WA,11.59,CUS-1646621553,115.78,-31.9,8,9,Thursday,August
posted,,INTER BANK,Ricky,2609.6,M,43,,16.0,CUS-3142625864,145.16,-37.84,8,9,Thursday,August
posted,,INTER BANK,David,12969.15,M,42,,159.0,CUS-3395687666,149.03,-35.25,8,9,Thursday,August
posted,,PAYMENT,Gregory,303.12,M,42,,91.0,CUS-3904958894,150.9,-33.78,8,9,Thursday,August
posted,,PAYMENT,Tim,54371.71,M,40,,47.0,CUS-1816693151,115.83,-31.9,8,9,Thursday,August
posted,,INTER BANK,Abigail,1754.26,F,40,,76.0,CUS-2505971401,138.58,-34.96,8,9,Thursday,August
posted,,PAYMENT,Joseph,869.05,M,37,,52.0,CUS-2695611575,153.32,-27.93,8,9,Thursday,August
posted,,PAYMENT,Darren,9522.21,M,20,,39.0,CUS-2110742437,138.56,-35.27,8,9,Thursday,August
posted,,PAYMENT,Heather,1174.13,F,41,,22.0,CUS-2348881191,144.93,-37.79,8,9,Thursday,August
authorized,1.0,POS,Sarah,13376.28,F,46,NSW,35.91,CUS-1499065773,151.09,-33.91,8,9,Thursday,August
authorized,1.0,SALES-POS,Derek,1587.29,M,20,VIC,8.45,CUS-3325710106,145.04,-37.92,8,9,Thursday,August
authorized,1.0,POS,Rhonda,1671.68,F,40,QLD,13.28,CUS-1614226872,153.1,-27.66,8,9,Thursday,August
posted,,PAYMENT,Fernando,6641.71,M,19,,33.0,CUS-2317998716,146.94,-36.04,8,9,Thursday,August
posted,,PAYMENT,Joseph,851.05,M,37,,18.0,CUS-2695611575,153.32,-27.93,8,9,Thursday,August
authorized,1.0,POS,Rhonda,1662.62,F,40,QLD,9.06,CUS-1614226872,153.1,-27.66,8,9,Thursday,August
posted,,PAYMENT,Tiffany,1026.46,F,25,,46.0,CUS-1669695324,115.74,-31.72,8,9,Thursday,August
posted,,PAYMENT,Jacqueline,2861.06,F,30,,47.0,CUS-497688347,138.63,-34.93,8,9,Thursday,August
posted,,PAYMENT,Linda,3634.29,F,35,,33.0,CUS-2155701614,144.96,-37.84,8,9,Thursday,August
posted,,INTER BANK,Cindy,709.34,F,19,,22.0,CUS-3174332735,144.66,-37.91,8,9,Thursday,August
authorized,0.0,POS,Amy,464.44,F,43,VIC,402.09,CUS-2599279756,142.77,-37.06,8,9,Thursday,August
authorized,0.0,SALES-POS,Dustin,773.08,M,28,VIC,4.09,CUS-1140341822,144.97,-37.42,8,9,Thursday,August
posted,,PAYMENT,Kristin,498.39,F,43,,43.0,CUS-4123612273,144.95,-37.76,8,9,Thursday,August
authorized,1.0,POS,Rhonda,1637.0,F,40,QLD,25.62,CUS-1614226872,153.1,-27.66,8,9,Thursday,August
authorized,1.0,POS,Kristin,932.88,F,43,VIC,218.86,CUS-4123612273,144.95,-37.76,8,9,Thursday,August
authorized,1.0,POS,Kristin,876.06,F,43,VIC,56.82,CUS-4123612273,144.95,-37.76,8,9,Thursday,August
authorized,1.0,POS,Kristin,559.76,F,43,VIC,316.3,CUS-4123612273,144.95,-37.76,8,9,Thursday,August
authorized,1.0,POS,Kristin,541.39,F,43,VIC,18.37,CUS-4123612273,144.95,-37.76,8,9,Thursday,August
authorized,1.0,POS,Renee,18561.29,F,38,VIC,24.13,CUS-2206365095,144.89,-37.81,8,9,Thursday,August
authorized,1.0,POS,Matthew,6432.01,M,39,VIC,15.26,CUS-1790886359,145.17,-37.84,8,9,Thursday,August
authorized,1.0,POS,Isaiah,7145.46,M,23,NSW,24.69,CUS-1462656821,151.27,-33.76,8,9,Thursday,August
posted,,PAYMENT,Jessica,15888.31,F,34,,27.0,CUS-1196156254,138.52,-35.01,8,9,Thursday,August
posted,,INTER BANK,Jessica,2277.26,F,21,,39.0,CUS-325142416,130.84,-12.45,8,9,Thursday,August
authorized,1.0,SALES-POS,Kristin,476.97,F,43,VIC,21.42,CUS-4123612273,144.95,-37.76,8,9,Thursday,August
authorized,1.0,SALES-POS,Robert,5848.45,M,26,VIC,36.39,CUS-880898248,144.89,-37.69,8,9,Thursday,August
authorized,1.0,SALES-POS,Kaitlyn,2352.84,F,21,WA,14.26,CUS-809013380,114.62,-28.8,8,9,Thursday,August
authorized,1.0,SALES-POS,Jeffrey,1470.82,M,24,VIC,6.08,CUS-1433879684,145.0,-37.83,8,9,Thursday,August
authorized,1.0,SALES-POS,Joseph,3022.94,M,21,VIC,19.5,CUS-537508723,147.08,-37.97,8,9,Thursday,August
authorized,1.0,SALES-POS,Joseph,2997.91,M,21,TAS,25.03,CUS-537508723,147.08,-37.97,8,9,Thursday,August
authorized,1.0,SALES-POS,Jeffrey,1165.88,M,30,QLD,39.54,CUS-860700529,153.05,-27.61,8,9,Thursday,August
authorized,1.0,SALES-POS,Tiffany,1017.09,F,25,WA,9.37,CUS-1669695324,115.74,-31.72,8,9,Thursday,August
authorized,0.0,POS,Ryan,1181.79,M,31,NSW,18.31,CUS-3129499595,150.92,-33.77,8,9,Thursday,August
authorized,1.0,SALES-POS,Antonio,1400.69,M,26,WA,36.31,CUS-1646621553,115.78,-31.9,8,9,Thursday,August
authorized,0.0,POS,Isaiah,7093.67,M,23,NSW,51.79,CUS-1462656821,151.27,-33.76,8,9,Thursday,August
posted,,PAYMENT,Christopher,57825.15,M,33,,112.0,CUS-3117610635,145.13,-37.7,8,9,Thursday,August
authorized,1.0,POS,Michael,50133.21,M,19,WA,8.66,CUS-1609060617,115.9,-31.92,8,9,Thursday,August
authorized,0.0,SALES-POS,Edward,4225.89,M,19,WA,60.38,CUS-443776336,115.98,-32.07,8,9,Thursday,August
authorized,1.0,SALES-POS,Joseph,840.86,M,37,QLD,10.19,CUS-2695611575,153.32,-27.93,8,9,Thursday,August
posted,,PAYMENT,Jeffrey,1413.9,M,24,,41.0,CUS-1433879684,145.0,-37.83,8,9,Thursday,August
posted,,INTER BANK,Robert,1204.08,M,20,,24.0,CUS-2688605418,151.22,-33.87,8,9,Thursday,August
posted,,PAYMENT,Ruth,1185.91,F,47,,46.0,CUS-3716701010,115.72,-32.28,8,9,Thursday,August
authorized,1.0,SALES-POS,Isaiah,7063.92,M,23,NSW,29.75,CUS-1462656821,151.27,-33.76,8,9,Thursday,August
authorized,1.0,POS,Ryan,1170.88,M,31,NSW,10.91,CUS-3129499595,150.92,-33.77,8,9,Thursday,August
authorized,0.0,POS,Joseph,2750.25,M,21,NSW,247.66,CUS-537508723,147.08,-37.97,8,9,Thursday,August
authorized,1.0,SALES-POS,Jeffrey,1454.9,M,24,VIC,15.92,CUS-1433879684,145.0,-37.83,8,9,Thursday,August
authorized,1.0,POS,Rhonda,1619.41,F,40,QLD,17.59,CUS-1614226872,153.1,-27.66,8,9,Thursday,August
authorized,1.0,SALES-POS,Rhonda,1611.72,F,40,QLD,7.69,CUS-1614226872,153.1,-27.66,8,9,Thursday,August
posted,,PAYMENT,Craig,29136.39,M,28,,148.0,CUS-2663907001,151.12,-33.89,8,9,Thursday,August
posted,,INTER BANK,Kenneth,2375.38,M,35,,73.0,CUS-2738291516,153.02,-27.66,8,9,Thursday,August
posted,,PAYMENT,Joseph,2693.6,M,21,,35.0,CUS-537508723,147.08,-37.97,8,9,Thursday,August
authorized,1.0,POS,Joseph,2728.6,M,21,VIC,21.65,CUS-537508723,147.08,-37.97,8,9,Thursday,August
authorized,1.0,SALES-POS,Mary,696.26,F,64,TAS,9.4,CUS-1654129794,147.31,-42.88,8,9,Thursday,August
posted,,PAYMENT,Timothy,2411.93,M,20,,15.0,CUS-2484453271,145.23,-37.86,8,9,Thursday,August
authorized,1.0,SALES-POS,Michael,50112.18,M,19,WA,21.03,CUS-1609060617,115.9,-31.92,8,9,Thursday,August
authorized,0.0,SALES-POS,Christopher,57740.39,M,33,QLD,84.76,CUS-3117610635,145.13,-37.7,8,9,Thursday,August
authorized,1.0,SALES-POS,Christopher,5571.54,M,35,NSW,12.03,CUS-1896554896,151.68,-32.98,8,9,Thursday,August
posted,,PAYMENT,Matthew,6372.01,M,39,,60.0,CUS-1790886359,145.17,-37.84,8,9,Thursday,August
posted,,PAYMENT,Elizabeth,25518.87,F,50,,171.0,CUS-2977593493,144.96,-37.69,8,9,Thursday,August
authorized,1.0,POS,Heather,3236.68,F,41,VIC,38.96,CUS-2348881191,144.93,-37.79,8,9,Thursday,August
authorized,1.0,POS,Edward,4213.97,M,19,WA,11.92,CUS-443776336,115.98,-32.07,8,9,Thursday,August
authorized,0.0,POS,Robert,1192.65,M,20,NSW,11.43,CUS-2688605418,151.22,-33.87,8,9,Thursday,August
authorized,1.0,SALES-POS,Joseph,2663.73,M,21,VIC,29.87,CUS-537508723,147.08,-37.97,8,9,Thursday,August
authorized,1.0,POS,Michael,864.46,M,38,NSW,8.11,CUS-2142601169,151.23,-33.94,8,9,Thursday,August
authorized,1.0,POS,Jeffrey,1399.51,M,24,VIC,14.39,CUS-1433879684,145.0,-37.83,8,9,Thursday,August
posted,,PAYMENT,Rhonda,1578.72,F,40,,33.0,CUS-1614226872,153.1,-27.66,8,9,Thursday,August
posted,,PAYMENT,Emily,29010.99,F,43,,101.0,CUS-3255104878,145.35,-38.03,8,9,Thursday,August
authorized,1.0,SALES-POS,Richard,16980.86,M,24,QLD,12.37,CUS-51506836,152.99,-27.49,8,9,Thursday,August
authorized,0.0,POS,Diana,1330.27,F,26,QLD,5.81,CUS-2487424745,153.41,-27.95,8,9,Thursday,August
authorized,0.0,SALES-POS,Christopher,57728.24,M,33,VIC,12.15,CUS-3117610635,145.13,-37.7,8,9,Thursday,August
authorized,1.0,POS,Mary,680.9,F,64,TAS,15.36,CUS-1654129794,147.31,-42.88,8,9,Thursday,August
authorized,0.0,SALES-POS,Renee,18541.66,F,38,VIC,19.63,CUS-2206365095,144.89,-37.81,8,9,Thursday,August
authorized,1.0,POS,Abigail,1735.38,F,40,SA,18.88,CUS-2505971401,138.58,-34.96,8,9,Thursday,August
authorized,1.0,SALES-POS,Diana,1310.69,F,26,QLD,19.58,CUS-2487424745,153.41,-27.95,8,9,Thursday,August
authorized,1.0,SALES-POS,Kimberly,1345.2,F,24,VIC,9.82,CUS-3378712515,145.45,-37.74,8,9,Thursday,August
authorized,1.0,POS,Michael,2382.25,M,40,NSW,51.31,CUS-2031327464,151.23,-33.96,8,9,Thursday,August
authorized,1.0,SALES-POS,Edward,4204.58,M,19,SA,9.39,CUS-443776336,115.98,-32.07,8,9,Thursday,August
posted,,INTER BANK,Diana,1218.69,F,26,,92.0,CUS-2487424745,153.41,-27.95,8,9,Thursday,August
authorized,1.0,POS,Joseph,2652.49,M,21,VIC,11.24,CUS-537508723,147.08,-37.97,8,9,Thursday,August
authorized,1.0,SALES-POS,Renee,18516.39,F,38,VIC,25.27,CUS-2206365095,144.89,-37.81,8,9,Thursday,August
authorized,1.0,POS,Kimberly,1328.84,F,24,VIC,16.36,CUS-3378712515,145.45,-37.74,8,9,Thursday,August
authorized,0.0,POS,Renee,18509.77,F,38,VIC,6.62,CUS-2206365095,144.89,-37.81,8,9,Thursday,August
posted,,PAYMENT,Tyler,3668.89,M,44,,15.0,CUS-1892177589,144.79,-37.73,8,9,Thursday,August
posted,,PAYMENT,Luis,1249.71,M,27,,29.0,CUS-3180318393,144.71,-37.58,8,9,Thursday,August
posted,,PAYMENT,Sandra,3113.43,F,34,,37.0,CUS-4142663097,130.9,-12.37,8,9,Thursday,August
authorized,1.0,SALES-POS,Jessica,15821.76,F,34,WA,66.55,CUS-1196156254,138.52,-35.01,8,9,Thursday,August
authorized,1.0,SALES-POS,Lucas,5727.18,M,21,WA,12.93,CUS-1117979751,115.81,-31.82,8,9,Thursday,August
authorized,1.0,POS,Abigail,1699.68,F,40,SA,35.7,CUS-2505971401,138.58,-34.96,8,9,Thursday,August
authorized,1.0,SALES-POS,Matthew,6357.7,M,39,VIC,14.31,CUS-1790886359,145.17,-37.84,8,9,Thursday,August
posted,,PAYMENT,Isaiah,7022.92,M,23,,41.0,CUS-1462656821,151.27,-33.76,8,9,Thursday,August
authorized,1.0,SALES-POS,Ryan,29743.02,M,38,NSW,28.31,CUS-3249305314,151.27,-33.9,8,9,Thursday,August
authorized,1.0,SALES-POS,Jessica,2269.57,F,21,NT,7.69,CUS-325142416,130.84,-12.45,8,9,Thursday,August
authorized,1.0,SALES-POS,Tiffany,975.99,F,25,WA,41.1,CUS-1669695324,115.74,-31.72,8,9,Thursday,August
posted,,INTER BANK,Susan,2427.41,F,20,,115.0,CUS-164374203,150.68,-33.79,8,9,Thursday,August
posted,,PAYMENT,Michael,803.7,M,38,,50.0,CUS-2142601169,151.23,-33.94,8,9,Thursday,August
authorized,1.0,SALES-POS,Richard,16969.35,M,24,QLD,11.51,CUS-51506836,152.99,-27.49,8,9,Thursday,August
authorized,1.0,SALES-POS,Michael,853.7,M,38,NSW,10.76,CUS-2142601169,151.23,-33.94,8,9,Thursday,August
authorized,0.0,POS,Diana,1209.02,F,26,QLD,9.67,CUS-2487424745,153.41,-27.95,8,9,Thursday,August
authorized,1.0,POS,Michele,1941.57,F,30,VIC,9.85,CUS-1271030853,145.04,-37.85,8,9,Thursday,August
authorized,1.0,SALES-POS,Tiffany,668.95,F,25,NSW,307.04,CUS-1669695324,115.74,-31.72,8,9,Thursday,August
posted,,PAYMENT,Tyler,3627.89,M,44,,41.0,CUS-1892177589,144.79,-37.73,8,9,Thursday,August
authorized,1.0,POS,Richard,16958.5,M,24,QLD,10.85,CUS-51506836,152.99,-27.49,8,9,Thursday,August
